item_id,store_id,dept_id,cat_id,state_id,d,sales,date,wm_yr_wk,event_name_1,event_name_2,sell_price,dayofweek,month,year,day,event_1_flag,event_2_flag,lag_7,lag_14,lag_28,roll_mean_7,roll_mean_14,roll_mean_28
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1559,0,2015-05-06,11514,0,0,8.26,2,5,2015,6,1,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1560,0,2015-05-07,11514,0,0,8.26,3,5,2015,7,1,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1561,0,2015-05-08,11514,0,0,8.26,4,5,2015,8,1,1,1.0,0.0,0.0,0.5714285714285714,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1562,0,2015-05-09,11515,0,0,8.26,5,5,2015,9,1,1,1.0,0.0,0.0,0.4285714285714285,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1563,0,2015-05-10,11515,Mother's day,0,8.26,6,5,2015,10,1,1,2.0,0.0,0.0,0.2857142857142857,0.3571428571428571,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1564,0,2015-05-11,11515,0,0,8.26,0,5,2015,11,1,1,0.0,1.0,0.0,0.0,0.3571428571428571,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1565,0,2015-05-12,11515,0,0,8.26,1,5,2015,12,1,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1566,0,2015-05-13,11515,0,0,8.26,2,5,2015,13,1,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1567,0,2015-05-14,11515,0,0,8.26,3,5,2015,14,1,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1568,0,2015-05-15,11515,0,0,8.26,4,5,2015,15,1,1,0.0,1.0,0.0,0.0,0.2857142857142857,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1569,0,2015-05-16,11516,0,0,8.26,5,5,2015,16,1,1,0.0,1.0,0.0,0.0,0.2142857142857142,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1570,0,2015-05-17,11516,0,0,8.26,6,5,2015,17,1,1,0.0,2.0,0.0,0.0,0.1428571428571428,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1571,0,2015-05-18,11516,0,0,8.26,0,5,2015,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1572,0,2015-05-19,11516,0,0,8.26,1,5,2015,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1573,0,2015-05-20,11516,0,0,8.26,2,5,2015,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1574,0,2015-05-21,11516,0,0,8.26,3,5,2015,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1575,0,2015-05-22,11516,0,0,8.26,4,5,2015,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1576,0,2015-05-23,11517,0,0,8.26,5,5,2015,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1577,0,2015-05-24,11517,0,0,8.26,6,5,2015,24,1,1,0.0,0.0,0.0,0.0,0.0,0.1785714285714285
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1578,0,2015-05-25,11517,MemorialDay,0,8.26,0,5,2015,25,1,1,0.0,0.0,1.0,0.0,0.0,0.1785714285714285
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1579,0,2015-05-26,11517,0,0,8.26,1,5,2015,26,1,1,0.0,0.0,0.0,0.0,0.0,0.1428571428571428
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1580,0,2015-05-27,11517,0,0,8.26,2,5,2015,27,1,1,0.0,0.0,0.0,0.0,0.0,0.1428571428571428
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1581,0,2015-05-28,11517,0,0,8.26,3,5,2015,28,1,1,0.0,0.0,0.0,0.0,0.0,0.1428571428571428
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1582,0,2015-05-29,11517,0,0,8.26,4,5,2015,29,1,1,0.0,0.0,1.0,0.0,0.0,0.1428571428571428
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1583,0,2015-05-30,11518,0,0,8.26,5,5,2015,30,1,1,0.0,0.0,1.0,0.0,0.0,0.1071428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1584,0,2015-05-31,11518,0,0,8.26,6,5,2015,31,1,1,0.0,0.0,2.0,0.0,0.0,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1585,0,2015-06-01,11518,0,0,8.26,0,6,2015,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1586,0,2015-06-02,11518,0,0,8.26,1,6,2015,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1587,0,2015-06-03,11518,0,0,8.26,2,6,2015,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1588,0,2015-06-04,11518,NBAFinalsStart,0,8.26,3,6,2015,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1589,0,2015-06-05,11518,0,0,8.26,4,6,2015,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1590,0,2015-06-06,11519,0,0,8.26,5,6,2015,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1591,1,2015-06-07,11519,0,0,8.26,6,6,2015,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1592,1,2015-06-08,11519,0,0,8.26,0,6,2015,8,1,1,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0357142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1593,0,2015-06-09,11519,0,0,8.26,1,6,2015,9,1,1,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1594,0,2015-06-10,11519,0,0,8.26,2,6,2015,10,1,1,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1595,0,2015-06-11,11519,0,0,8.26,3,6,2015,11,1,1,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1596,0,2015-06-12,11519,0,0,8.26,4,6,2015,12,1,1,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1597,0,2015-06-13,11520,0,0,8.26,5,6,2015,13,1,1,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1598,0,2015-06-14,11520,0,0,8.26,6,6,2015,14,1,1,1.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1599,0,2015-06-15,11520,0,0,8.26,0,6,2015,15,1,1,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1600,0,2015-06-16,11520,NBAFinalsEnd,0,8.26,1,6,2015,16,1,1,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1601,0,2015-06-17,11520,0,0,8.26,2,6,2015,17,1,1,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1602,1,2015-06-18,11520,Ramadan starts,0,8.26,3,6,2015,18,1,1,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1603,3,2015-06-19,11520,0,0,8.26,4,6,2015,19,1,1,0.0,0.0,0.0,0.1428571428571428,0.2142857142857142,0.1071428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1604,1,2015-06-20,11521,0,0,8.26,5,6,2015,20,1,1,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.2142857142857142
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1605,1,2015-06-21,11521,Father's day,0,8.26,6,6,2015,21,1,1,0.0,1.0,0.0,0.7142857142857143,0.5,0.25
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1606,0,2015-06-22,11521,0,0,8.26,0,6,2015,22,1,1,0.0,1.0,0.0,0.8571428571428571,0.5,0.2857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1607,1,2015-06-23,11521,0,0,8.26,1,6,2015,23,1,1,0.0,0.0,0.0,0.8571428571428571,0.4285714285714285,0.2857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1608,1,2015-06-24,11521,0,0,8.26,2,6,2015,24,1,1,0.0,0.0,0.0,1.0,0.5,0.3214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1609,0,2015-06-25,11521,0,0,8.26,3,6,2015,25,1,1,1.0,0.0,0.0,1.1428571428571428,0.5714285714285714,0.3571428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1610,0,2015-06-26,11521,0,0,8.26,4,6,2015,26,1,1,3.0,0.0,0.0,1.0,0.5714285714285714,0.3571428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1611,0,2015-06-27,11522,0,0,8.26,5,6,2015,27,1,1,1.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.3571428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1612,1,2015-06-28,11522,0,0,8.26,6,6,2015,28,1,1,1.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.3571428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1613,1,2015-06-29,11522,0,0,8.26,0,6,2015,29,1,1,0.0,0.0,0.0,0.4285714285714285,0.6428571428571429,0.3928571428571428
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1614,2,2015-06-30,11522,0,0,8.26,1,6,2015,30,1,1,1.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.4285714285714285
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1615,0,2015-07-01,11522,0,0,8.26,2,7,2015,1,1,1,1.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.5
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1616,0,2015-07-02,11522,0,0,8.26,3,7,2015,2,1,1,0.0,1.0,0.0,0.5714285714285714,0.8571428571428571,0.5
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1617,0,2015-07-03,11522,0,0,8.26,4,7,2015,3,1,1,0.0,3.0,0.0,0.5714285714285714,0.7857142857142857,0.5
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1618,1,2015-07-04,11523,IndependenceDay,0,8.26,5,7,2015,4,1,1,0.0,1.0,0.0,0.5714285714285714,0.5714285714285714,0.5
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1619,0,2015-07-05,11523,0,0,8.26,6,7,2015,5,1,1,1.0,1.0,1.0,0.7142857142857143,0.5714285714285714,0.5357142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1620,2,2015-07-06,11523,0,0,8.26,0,7,2015,6,1,1,1.0,0.0,1.0,0.5714285714285714,0.5,0.5
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1621,1,2015-07-07,11523,0,0,8.26,1,7,2015,7,1,1,2.0,1.0,0.0,0.7142857142857143,0.6428571428571429,0.5357142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1622,0,2015-07-08,11523,0,0,8.26,2,7,2015,8,1,1,0.0,1.0,0.0,0.5714285714285714,0.6428571428571429,0.5714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1623,1,2015-07-09,11523,0,0,8.26,3,7,2015,9,1,1,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1624,1,2015-07-10,11523,0,0,8.26,4,7,2015,10,1,1,0.0,0.0,0.0,0.7142857142857143,0.6428571428571429,0.6071428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1625,0,2015-07-11,11524,0,0,8.26,5,7,2015,11,1,1,1.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.6428571428571429
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1626,0,2015-07-12,11524,0,0,8.26,6,7,2015,12,1,1,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.6428571428571429
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1627,0,2015-07-13,11524,0,0,8.26,0,7,2015,13,1,1,2.0,1.0,0.0,0.7142857142857143,0.6428571428571429,0.6428571428571429
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1628,1,2015-07-14,11524,0,0,8.26,1,7,2015,14,1,1,1.0,2.0,0.0,0.4285714285714285,0.5714285714285714,0.6428571428571429
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1629,1,2015-07-15,11524,0,0,8.26,2,7,2015,15,1,1,0.0,0.0,0.0,0.4285714285714285,0.5,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1630,1,2015-07-16,11524,0,0,8.26,3,7,2015,16,1,1,1.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1631,3,2015-07-17,11524,0,0,8.26,4,7,2015,17,1,1,1.0,0.0,3.0,0.5714285714285714,0.6428571428571429,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1632,1,2015-07-18,11525,Eid al-Fitr,0,8.26,5,7,2015,18,1,1,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1633,1,2015-07-19,11525,0,0,8.26,6,7,2015,19,1,1,0.0,0.0,1.0,1.0,0.8571428571428571,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1634,0,2015-07-20,11525,0,0,8.26,0,7,2015,20,1,1,0.0,2.0,0.0,1.1428571428571428,0.9285714285714286,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1635,0,2015-07-21,11525,0,0,8.26,1,7,2015,21,1,1,1.0,1.0,1.0,1.1428571428571428,0.7857142857142857,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1636,2,2015-07-22,11525,0,0,8.26,2,7,2015,22,1,1,1.0,0.0,1.0,1.0,0.7142857142857143,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1637,0,2015-07-23,11525,0,0,8.26,3,7,2015,23,1,1,1.0,1.0,0.0,1.1428571428571428,0.8571428571428571,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1638,1,2015-07-24,11525,0,0,8.26,4,7,2015,24,1,1,3.0,1.0,0.0,1.0,0.7857142857142857,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1639,0,2015-07-25,11526,0,0,8.26,5,7,2015,25,1,1,1.0,0.0,0.0,0.7142857142857143,0.7857142857142857,0.75
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1640,0,2015-07-26,11526,0,0,8.26,6,7,2015,26,1,1,1.0,0.0,1.0,0.5714285714285714,0.7857142857142857,0.75
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1641,0,2015-07-27,11526,0,0,8.26,0,7,2015,27,1,1,0.0,0.0,1.0,0.4285714285714285,0.7857142857142857,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1642,2,2015-07-28,11526,0,0,8.26,1,7,2015,28,1,1,0.0,1.0,2.0,0.4285714285714285,0.7857142857142857,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1643,0,2015-07-29,11526,0,0,8.26,2,7,2015,29,1,1,2.0,1.0,0.0,0.7142857142857143,0.8571428571428571,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1644,0,2015-07-30,11526,0,0,8.26,3,7,2015,30,1,1,0.0,1.0,0.0,0.4285714285714285,0.7857142857142857,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1645,0,2015-07-31,11526,0,0,8.26,4,7,2015,31,1,1,1.0,3.0,0.0,0.4285714285714285,0.7142857142857143,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1646,4,2015-08-01,11527,0,0,8.26,5,8,2015,1,1,1,0.0,1.0,1.0,0.2857142857142857,0.5,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1647,2,2015-08-02,11527,0,0,8.26,6,8,2015,2,1,1,0.0,1.0,0.0,0.8571428571428571,0.7142857142857143,0.7857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1648,1,2015-08-03,11527,0,0,8.26,0,8,2015,3,1,1,0.0,0.0,2.0,1.1428571428571428,0.7857142857142857,0.8571428571428571
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1649,0,2015-08-04,11527,0,0,8.26,1,8,2015,4,1,1,2.0,0.0,1.0,1.2857142857142858,0.8571428571428571,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1650,0,2015-08-05,11527,0,0,8.26,2,8,2015,5,1,1,0.0,2.0,0.0,1.0,0.8571428571428571,0.7857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1651,0,2015-08-06,11527,0,0,8.26,3,8,2015,6,1,1,0.0,0.0,1.0,1.0,0.7142857142857143,0.7857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1652,0,2015-08-07,11527,0,0,8.26,4,8,2015,7,1,1,0.0,1.0,1.0,1.0,0.7142857142857143,0.75
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1653,2,2015-08-08,11528,0,0,8.26,5,8,2015,8,1,1,4.0,0.0,0.0,1.0,0.6428571428571429,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1654,1,2015-08-09,11528,0,0,8.26,6,8,2015,9,1,1,2.0,0.0,0.0,0.7142857142857143,0.7857142857142857,0.7857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1655,0,2015-08-10,11528,0,0,8.26,0,8,2015,10,1,1,1.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1656,1,2015-08-11,11528,0,0,8.26,1,8,2015,11,1,1,0.0,2.0,1.0,0.4285714285714285,0.8571428571428571,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1657,1,2015-08-12,11528,0,0,8.26,2,8,2015,12,1,1,0.0,0.0,1.0,0.5714285714285714,0.7857142857142857,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1658,0,2015-08-13,11528,0,0,8.26,3,8,2015,13,1,1,0.0,0.0,1.0,0.7142857142857143,0.8571428571428571,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1659,0,2015-08-14,11528,0,0,8.26,4,8,2015,14,1,1,0.0,0.0,3.0,0.7142857142857143,0.8571428571428571,0.7857142857142857
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1660,0,2015-08-15,11529,0,0,8.26,5,8,2015,15,1,1,2.0,4.0,1.0,0.7142857142857143,0.8571428571428571,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1661,1,2015-08-16,11529,0,0,8.26,6,8,2015,16,1,1,1.0,2.0,1.0,0.4285714285714285,0.5714285714285714,0.6428571428571429
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1662,2,2015-08-17,11529,0,0,8.26,0,8,2015,17,1,1,0.0,1.0,0.0,0.4285714285714285,0.5,0.6428571428571429
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1663,1,2015-08-18,11529,0,0,8.26,1,8,2015,18,1,1,1.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1664,1,2015-08-19,11529,0,0,8.26,2,8,2015,19,1,1,1.0,0.0,2.0,0.7142857142857143,0.6428571428571429,0.75
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1665,0,2015-08-20,11529,0,0,8.26,3,8,2015,20,1,1,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1666,0,2015-08-21,11529,0,0,8.26,4,8,2015,21,1,1,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1667,2,2015-08-22,11530,0,0,8.26,5,8,2015,22,1,1,0.0,2.0,0.0,0.7142857142857143,0.7142857142857143,0.6785714285714286
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1668,0,2015-08-23,11530,0,0,8.26,6,8,2015,23,1,1,1.0,1.0,0.0,1.0,0.7142857142857143,0.75
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1669,2,2015-08-24,11530,0,0,8.26,0,8,2015,24,1,1,2.0,0.0,0.0,0.8571428571428571,0.6428571428571429,0.75
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1670,2,2015-08-25,11530,0,0,8.26,1,8,2015,25,1,1,1.0,1.0,2.0,0.8571428571428571,0.7857142857142857,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1671,0,2015-08-26,11530,0,0,8.26,2,8,2015,26,1,1,1.0,1.0,0.0,1.0,0.8571428571428571,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1672,0,2015-08-27,11530,0,0,8.26,3,8,2015,27,1,1,0.0,0.0,0.0,0.8571428571428571,0.7857142857142857,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1673,0,2015-08-28,11530,0,0,8.26,4,8,2015,28,1,1,0.0,0.0,0.0,0.8571428571428571,0.7857142857142857,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1674,1,2015-08-29,11531,0,0,8.26,5,8,2015,29,1,1,2.0,0.0,4.0,0.8571428571428571,0.7857142857142857,0.8214285714285714
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1675,1,2015-08-30,11531,0,0,8.26,6,8,2015,30,1,1,0.0,1.0,2.0,0.7142857142857143,0.8571428571428571,0.7142857142857143
HOBBIES_1_001,CA_1,HOBBIES_1,HOBBIES,CA,d_1676,0,2015-08-31,11531,0,0,8.26,0,8,2015,31,1,1,2.0,2.0,1.0,0.8571428571428571,0.8571428571428571,0.6785714285714286
